episode,reward,epsilon,Max Future Q-value,Action,State
317,-66,0.8447058180985814,-0.17546816518147157, ,Non ideal SpO2 and FiO2
318,-8,0.8445368769349617,-0.011452062030127053, ,Non ideal heartRate
319,-65,0.8443679695595747,-0.22105700894111102,Daignose for heartRate,Non ideal SpO2 and FiO2
320,-200,0.8441990959656628,-0.34046095614472055,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
321,-200,0.8440302561464696,-0.4562909734283862,Daignose for heartRate,Non ideal heartRate
322,-3,0.8438614500952404,-0.7107958419154761,Daignose for ArterialpH level,Non ideal heartRate
323,-1,0.8436926778052214,-0.5695892707453529, ,Non ideal heartRate
324,21,0.8435239392696604,-0.07364639048390931,Daignose for heartRate,Non ideal heartRate
325,23,0.8433552344818065,-1.612847306552525,Daignose for heartRate,Non ideal SpO2 and FiO2
326,-29,0.8431865634349102,-1.3544047971068918,Daignose for ArterialpH level, 
327,-140,0.8430179261222231,-0.05246915967921417, ,Non ideal SpO2 and FiO2
328,-319,0.8428493225369987,-1.9613138932030645,Daignose for ArterialpH level, 
329,-84,0.8426807526724913,-0.2635893638691176,Daignose for SpO2 and FiO2, 
330,-443,0.8425122165219568,-1.1430662146276815,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
331,-340,0.8423437140786525,-1.9613138932030645, ,Non ideal ArterialpH level
332,-337,0.8421752453358368,-0.38678932425775425,Daignose for ArterialpH level,Non ideal ArterialpH level
333,-68,0.8420068102867696,-0.3510478097152854,Daignose for ArterialpH level,Non ideal ArterialpH level
334,-104,0.8418384089247123,-0.3392582381493874, ,Non ideal ArterialpH level
335,5,0.8416700412429273,-0.5089904775687168, ,Non ideal ArterialpH level
336,-28,0.8415017072346788,-1.6170609405273089,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
337,-77,0.8413334068932319,-2.0325967437757377,Daignose for heartRate,Non ideal ArterialpH level
338,-305,0.8411651402118533,-0.3041611459063063,Daignose for heartRate, 
339,10,0.8409969071838109,-0.6968636434008406,Daignose for heartRate,Non ideal Maintain heartRate
340,-321,0.8408287078023742,-0.36996644280292657,Daignose for heartRate, 
341,-334,0.8406605420608138,-0.48241760840642556,Daignose for SpO2 and FiO2, 
342,-200,0.8404924099524016,-1.4056633290073086,Daignose for SpO2 and FiO2, 
343,-67,0.8403243114704111,-0.9123735541112108, ,Non ideal ArterialpH level
344,-200,0.840156246608117,-0.9953080697293091,Daignose for SpO2 and FiO2,Non ideal heartRate
345,-200,0.8399882153587954,-0.36893479040380095,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
346,-77,0.8398202177157237,-1.6872900363136347, ,Non ideal heartRate
347,-9,0.8396522536721805,-0.30285238177245066,Daignose for heartRate,Non ideal heartRate
348,-161,0.8394843232214462,-0.3979214535026916,Daignose for SpO2 and FiO2,Non ideal heartRate
349,-116,0.8393164263568019,-0.05246915967921417,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
350,-319,0.8391485630715306,-1.3520363498783765,Daignose for heartRate, 
351,-331,0.8389807333589163,-0.22725107278982382,Daignose for heartRate,Non ideal ArterialpH level
352,-301,0.8388129372122446,-0.8862254733712573,Daignose for heartRate,Non ideal ArterialpH level
353,-88,0.8386451746248021,-1.0627080751725861,Daignose for ArterialpH level,Non ideal ArterialpH level
354,-200,0.8384774455898772,-0.5995374503174986, , 
355,-321,0.8383097501007593,-2.406885411717342,Daignose for ArterialpH level, 
356,-31,0.8381420881507391,-0.5614794846780384,Daignose for SpO2 and FiO2,Non ideal heartRate
357,4,0.8379744597331089,-0.18735120231758629,Daignose for SpO2 and FiO2, 
358,-138,0.8378068648411623,-0.5089904775687168, ,Non ideal heartRate
359,-301,0.837639303468194,-0.9546014980786834,Daignose for heartRate,Non ideal SpO2 and FiO2
360,-112,0.8374717756075004,-0.06873021181984651,Daignose for heartRate,Non ideal ArterialpH level
361,-369,0.8373042812523789,-1.1129311124324492, ,Non ideal heartRate
362,-200,0.8371368203961285,-2.020446895533527,Daignose for SpO2 and FiO2, 
363,3,0.8369693930320493,-0.5619662625607322,Daignose for heartRate,Non ideal heartRate
364,21,0.8368019991534429,-1.703822056202411,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
365,-408,0.8366346387536122,-0.9822210839878895,Daignose for ArterialpH level,Non ideal ArterialpH level
366,-374,0.8364673118258615,-1.0182998815562696, , 
367,-120,0.8363000183634964,-1.061105739636199,Daignose for heartRate,Non ideal ArterialpH level
368,-300,0.8361327583598237,-1.009524017234495,Daignose for ArterialpH level,Non ideal heartRate
369,14,0.8359655318081518,-0.04382422586460866,Daignose for heartRate, 
370,7,0.8357983387017902,-1.1708388887363688, ,Non ideal SpO2 and FiO2
371,2,0.8356311790340498,-0.07364639048390931,Daignose for ArterialpH level, 
372,-319,0.835464052798243,-0.5705142908840264,Daignose for heartRate,Non ideal ArterialpH level
373,-149,0.8352969599876834,-2.1625020888268986,Daignose for heartRate,Non ideal Maintain heartRate
374,-449,0.8351299005956858,-0.2999923904962465, , 
375,-20,0.8349628746155667,-2.364628281172404, ,Non ideal ArterialpH level
376,-470,0.8347958820406436,-2.238942855004926, ,Non ideal heartRate
377,-453,0.8346289228642355,-0.44428656501965325,Daignose for heartRate,Non ideal ArterialpH level
378,-200,0.8344619970796627,-1.0656713833626337,Daignose for ArterialpH level, 
379,-200,0.8342951046802468,-0.8075722564848051, , 
380,-200,0.8341282456593108,-0.624628363307527, , 
381,-200,0.8339614200101789,-0.9351270424624192,Daignose for ArterialpH level, 
382,-8,0.8337946277261769,-0.6883069896808918,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
383,-301,0.8336278688006317,-0.29892451833775446,Daignose for SpO2 and FiO2, 
384,-405,0.8334611432268716,-0.4192518677820489, ,Non ideal heartRate
385,-126,0.8332944509982262,-0.5060894182185658, ,Non ideal SpO2 and FiO2
386,21,0.8331277921080266,-0.5089904775687168,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
387,-200,0.832961166549605,-0.497744632566099,Daignose for heartRate, 
388,-463,0.832794574316295,-0.25047047547825496, ,Non ideal ArterialpH level
389,-405,0.8326280154014317,-1.179686587276319,Daignose for heartRate,Non ideal heartRate
390,-300,0.8324614897983514,-0.3991837047571529,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
391,9,0.8322949975003918,-0.7216739691319631, ,Non ideal SpO2 and FiO2
392,-321,0.8321285385008917,-1.2675239385798651,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
393,7,0.8319621127931915,-0.23740722579861107,Daignose for heartRate,Non ideal Maintain heartRate
394,-141,0.8317957203706329,-0.08583759374933742,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
395,-355,0.8316293612265587,-1.067667640143502, ,Non ideal heartRate
396,-200,0.8314630353543134,-0.5816740810471536,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
397,-386,0.8312967427472426,-0.5667819943940442,Daignose for heartRate, 
398,-308,0.8311304833986932,-0.9822210839878895,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
399,-350,0.8309642573020135,-0.09850413912196743,Daignose for ArterialpH level,Non ideal ArterialpH level
400,-347,0.8307980644505532,-3.006887108396264,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
401,-35,0.830631904837663,-1.2443068614186688,Daignose for ArterialpH level,Non ideal heartRate
402,-322,0.8304657784566956,-0.07640204513697046, , 
403,-380,0.8302996853010043,-1.7433413454095472,Daignose for SpO2 and FiO2, 
404,-315,0.8301336253639441,-1.8080789049198227,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
405,23,0.8299675986388713,-2.6747733202321253, ,Non ideal heartRate
406,-349,0.8298016051191435,-1.8985745926665016, ,Non ideal SpO2 and FiO2
407,-320,0.8296356447981197,-0.9966803259551762, , 
408,-200,0.8294697176691601,-0.46970843321706734, ,Non ideal ArterialpH level
409,-94,0.8293038237256263,-0.1719029360669353,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
410,-354,0.8291379629608812,-0.8652316687928217,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
411,-421,0.828972135368289,-0.6354990436235655, ,Non ideal ArterialpH level
412,8,0.8288063409412153,-0.10155276165943494,Daignose for ArterialpH level, 
413,-313,0.8286405796730271,-0.9984826602548997,Daignose for heartRate,Non ideal ArterialpH level
414,-200,0.8284748515570924,-0.39235005210872664,Daignose for SpO2 and FiO2,Non ideal heartRate
415,5,0.8283091565867811,-3.0520360606169032,Daignose for SpO2 and FiO2, 
416,-44,0.8281434947554637,-3.0520360606169032,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
417,-59,0.8279778660565126,-0.5859842064431522,Daignose for heartRate, 
418,24,0.8278122704833013,-0.7707540437329614,Daignose for ArterialpH level,Non ideal ArterialpH level
419,-41,0.8276467080292047,-0.03657347265815325, ,Non ideal SpO2 and FiO2
420,-441,0.8274811786875989,-0.31052438707418606,Daignose for heartRate,Non ideal ArterialpH level
421,-100,0.8273156824518614,-3.488432534359764, , 
422,-23,0.827150219315371,-0.9123735541112108,Daignose for ArterialpH level,Non ideal ArterialpH level
423,-334,0.826984789271508,-0.005798722064565887,Daignose for ArterialpH level,Non ideal ArterialpH level
424,-148,0.8268193923136536,-1.7979050606044296,Daignose for heartRate,Non ideal ArterialpH level
425,-306,0.826654028435191,-0.54769650656268, ,Non ideal heartRate
426,16,0.8264886976295039,-0.46721562332707745, ,Non ideal SpO2 and FiO2
427,-126,0.826323399889978,-0.6583325148272685, , 
428,5,0.82615813521,-0.9297828601591638,Daignose for heartRate,Non ideal SpO2 and FiO2
429,23,0.8259929035829581,-1.061105739636199, , 
430,-200,0.8258277050022415,-0.42969893458382535, ,Non ideal ArterialpH level
431,-200,0.825662539461241,-3.6025137525625848,Daignose for heartRate,Non ideal Maintain heartRate
432,-5,0.8254974069533488,-1.6895847492234184,Daignose for ArterialpH level,Non ideal ArterialpH level
433,-200,0.8253323074719582,-1.5436416678994493, ,Non ideal heartRate
434,-411,0.8251672410104638,-0.8575700158745727, , 
435,-438,0.8250022075622617,-0.18370629602439248, , 
436,-15,0.8248372071207493,-0.6883069896808918, ,Non ideal heartRate
437,-314,0.8246722396793251,-0.9686646749433745,Daignose for heartRate,Non ideal heartRate
438,-11,0.8245073052313893,-0.06199778189794625,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
439,-200,0.824342403770343,-3.671840877847741,Daignose for heartRate,Non ideal SpO2 and FiO2
440,-8,0.8241775352895889,-0.5410174302190809,Daignose for heartRate,Non ideal heartRate
441,9,0.824012699782531,-1.612847306552525,Daignose for SpO2 and FiO2,Non ideal heartRate
442,-324,0.8238478972425745,-0.6315085193076229,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
443,-304,0.823683127663126,-0.32250114998513535,Daignose for heartRate,Non ideal ArterialpH level
444,6,0.8235183910375934,-1.03544851709428,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
445,-362,0.8233536873593859,-1.2203826574218861,Daignose for ArterialpH level, 
446,-362,0.823189016621914,-1.2790164314617813,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
447,-22,0.8230243788185897,-1.969005339819942,Daignose for ArterialpH level, 
448,-45,0.822859773942826,-1.7574443363352183, ,Non ideal SpO2 and FiO2
449,-434,0.8226952019880374,-1.1205775053761382,Daignose for heartRate,Non ideal ArterialpH level
450,-62,0.8225306629476398,-0.22105700894111102,Daignose for heartRate,Non ideal ArterialpH level
451,11,0.8223661568150502,-1.7691265427091034,Daignose for heartRate,Non ideal SpO2 and FiO2
452,-200,0.8222016835836872,-2.343152063992713,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
453,-200,0.8220372432469705,-0.23285491261117652, ,Non ideal heartRate
454,-173,0.821872835798321,-0.10155276165943494,Daignose for ArterialpH level,Non ideal heartRate
455,-312,0.8217084612311614,-0.1405058521183502,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
456,-98,0.8215441195389152,-1.115970672706308,Daignose for SpO2 and FiO2,Non ideal heartRate
457,-200,0.8213798107150074,-1.592932412991177,Daignose for heartRate,Non ideal SpO2 and FiO2
458,-83,0.8212155347528645,-0.2635893638691176,Daignose for ArterialpH level,Non ideal ArterialpH level
459,-200,0.821051291645914,-0.8353324999244425, ,Non ideal SpO2 and FiO2
460,17,0.8208870813875848,-0.17552225021391532, ,Non ideal heartRate
461,15,0.8207229039713073,-0.8581866599498991, ,Non ideal ArterialpH level
462,23,0.820558759390513,-0.3979214535026916,Daignose for heartRate,Non ideal SpO2 and FiO2
463,-400,0.8203946476386349,-2.1492977917504836,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
464,-364,0.8202305687091072,-0.8385512328215601,Daignose for SpO2 and FiO2, 
465,-301,0.8200665225953654,-0.519139126901349, , 
466,-50,0.8199025092908463,-0.32156944976087587, ,Non ideal ArterialpH level
467,-404,0.8197385287889881,-0.8791081370250966,Daignose for ArterialpH level,Non ideal ArterialpH level
468,20,0.8195745810832303,-0.24059389340791082,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
469,-91,0.8194106661670137,-0.06372940816150585,Daignose for heartRate,Non ideal Maintain heartRate
470,-363,0.8192467840337804,-0.0024175823066237, , 
471,-2,0.8190829346769737,-0.411790193469038, ,Non ideal ArterialpH level
472,-463,0.8189191180900383,-1.2203826574218861,Daignose for ArterialpH level, 
473,-200,0.8187553342664202,-0.6100826501832829,Daignose for heartRate,Non ideal ArterialpH level
474,-348,0.8185915831995669,-0.8659779142677655, , 
475,-303,0.8184278648829271,-0.3497890901549532,Daignose for heartRate,Non ideal SpO2 and FiO2
476,-306,0.8182641793099505,-0.4780098373276811,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
477,-412,0.8181005264740886,-1.2355476882402212,Daignose for heartRate,Non ideal heartRate
478,-146,0.8179369063687938,-2.2849178823893723,Daignose for SpO2 and FiO2,Non ideal heartRate
479,-360,0.81777331898752,-2.238942855004926,Daignose for SpO2 and FiO2,Non ideal heartRate
480,-376,0.8176097643237226,-0.86370219068547, , 
481,-451,0.8174462423708578,-2.15194167008102,Daignose for ArterialpH level,Non ideal ArterialpH level
482,-33,0.8172827531223836,-0.43638143860550915,Daignose for heartRate,Non ideal SpO2 and FiO2
483,-125,0.8171192965717592,-2.105502187380636, ,Non ideal ArterialpH level
484,-330,0.8169558727124449,-0.4192518677820489,Daignose for heartRate,Non ideal Maintain heartRate
485,-473,0.8167924815379024,-0.9822210839878895,Daignose for ArterialpH level,Non ideal ArterialpH level
486,-332,0.8166291230415949,-0.8915006969156121,Daignose for SpO2 and FiO2,Non ideal heartRate
487,-316,0.8164657972169865,-0.14027343447562313,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
488,-34,0.8163025040575431,-1.143076106193186,Daignose for heartRate,Non ideal heartRate
489,23,0.8161392435567316,-1.3544047971068918,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
490,-1,0.8159760157080203,-2.364628281172404,Daignose for ArterialpH level,Non ideal heartRate
491,-150,0.8158128205048787,-1.612847306552525,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
492,-302,0.8156496579407777,-2.256942988963755,Daignose for ArterialpH level,Non ideal heartRate
493,3,0.8154865280091895,-0.3392582381493874,Daignose for SpO2 and FiO2,Non ideal heartRate
494,-306,0.8153234307035877,-0.11402011530035239,Daignose for heartRate, 
495,12,0.815160366017447,-0.2635893638691176,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
496,-425,0.8149973339442436,-1.2203826574218861,Daignose for SpO2 and FiO2,Non ideal heartRate
497,-419,0.8148343344774547,-0.8659779142677655,Daignose for ArterialpH level,Non ideal SpO2 and FiO2
498,-315,0.8146713676105592,-0.5733033088879633,Daignose for heartRate,Non ideal SpO2 and FiO2
499,-301,0.8145084333370372,-0.04329485993196602,Daignose for ArterialpH level,Non ideal ArterialpH level
500,-131,0.8143455316503697,-0.5360052153504897,Daignose for ArterialpH level,Non ideal ArterialpH level
501,-125,0.8141826625440397,-2.0157662160837915,Daignose for ArterialpH level, 
502,-200,0.8140198260115309,-0.9893855202931178,Daignose for SpO2 and FiO2, 
503,22,0.8138570220463286,-1.0811098422667769,Daignose for SpO2 and FiO2, 
504,11,0.8136942506419194,-0.8632388557855606, ,Non ideal SpO2 and FiO2
505,-328,0.813531511791791,-0.992222950164054,Daignose for SpO2 and FiO2,Non ideal heartRate
506,-412,0.8133688054894326,-0.07048017324838263,Daignose for ArterialpH level,Non ideal ArterialpH level
507,-77,0.8132061317283347,-1.3735221145971166,Daignose for heartRate,Non ideal SpO2 and FiO2
508,-363,0.813043490501989,-1.4609065009385764,Daignose for SpO2 and FiO2, 
509,-200,0.8128808818038886,-0.7968394575667457, ,Non ideal heartRate
510,-403,0.8127183056275279,-0.04879666625464196,Daignose for heartRate,Non ideal ArterialpH level
511,-393,0.8125557619664024,-1.4725343828237616,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
512,-157,0.8123932508140091,-1.1365163710874593, ,Non ideal ArterialpH level
513,-376,0.8122307721638463,-0.38678932425775425,Daignose for SpO2 and FiO2,Non ideal ArterialpH level
514,-308,0.8120683260094136,-1.3644763585685409, , 
515,25,0.8119059123442117,-0.1719029360669353,Daignose for SpO2 and FiO2,Non ideal SpO2 and FiO2
